model_name,problem_id,problem_section,problem_section_id,problem_difficulty,expected_answer,response_tokens,response_latency,answer_correct,solution_validity,error_type,completeness,clarity,brief_comment,_judge_model,_judge_input_tokens,_judge_output_tokens
Grok-4.3,MM-14,Математические методы,MM,3,"а) det(X'X) = 36 − 4 = 32.
   (X'X)⁻¹ = (1/32)·[[6,−2],[−2,6]].
   β̂ = (1/32)·[6·16 + (−2)·4, (−2)·16 + 6·4] = (1/32)·[88, −8] = [2,75; −0,25].
б) X'X + 2I = [[8, 2], [2, 8]], det = 60.
   (X'X + 2I)⁻¹ = (1/60)·[[8,−2],[−2,8]].
   β̂_Ridge = (1/60)·[128 − 8, −32 + 32] = (1/60)·[120, 0] = [2,0; 0,0].
в) X'X + 4I = [[10, 2], [2, 10]], det = 96.
   β̂_Ridge = (1/96)·[160 − 8, −32 + 40] = (1/96)·[152, 8] ≈ [1,583; 0,083].
г) При увеличении λ коэффициенты сжимаются к нулю.
   Ridge никогда не обнуляет коэффициенты точно (исключение λ=2 в данном случае — совпадение).
д) Lasso при λ = 2: малый коэффициент β₂ (= −0,25 при OLS) был бы обнулён ровно
   (L₁-штраф порождает разреженные решения). β₁ был бы сжат, но остался бы ненулевым.
   Примерный результат Lasso: β̂ ≈ [2,17; 0] (Lasso зануляет β₂).
",1028,6.97,1,3,NONE,2,2,"Все вычисления выполнены корректно, объяснения четкие и полные, финальные ответы точно совпадают с эталоном.",anthropic/claude-sonnet-4,1914,105
Grok-4.3,MM-15,Математические методы,MM,3,"P = 5 (класс 1), N = 5 (класс 0). Объекты уже упорядочены по убыванию P(Y=1).
а) Точки ROC-кривой (FPR, TPR):
   Начало: (0; 0).
   После объекта 1 (класс 1): TP=1, FP=0 → (0; 0,2).
   После объекта 2 (класс 1): TP=2, FP=0 → (0; 0,4).
   После объекта 3 (класс 0): TP=2, FP=1 → (0,2; 0,4).
   После объекта 4 (класс 1): TP=3, FP=1 → (0,2; 0,6).
   После объекта 5 (класс 0): TP=3, FP=2 → (0,4; 0,6).
   После объекта 6 (класс 1): TP=4, FP=2 → (0,4; 0,8).
   После объекта 7 (класс 0): TP=4, FP=3 → (0,6; 0,8).
   После объекта 8 (класс 0): TP=4, FP=4 → (0,8; 0,8).
   После объекта 9 (класс 1): TP=5, FP=4 → (0,8; 1,0).
   После объекта 10 (класс 0): TP=5, FP=5 → (1,0; 1,0).
б) AUC (метод трапеций):
   AUC = 0·(0,2−0)/2 + 0·(0,4−0,2)/2 + 0,2·(0,4+0,4)/2 + 0·(0,6−0,4)/2
       + 0,2·(0,6+0,6)/2 + 0·(0,8−0,6)/2 + 0,2·(0,8+0,8)/2 + 0,2·(0,8+0,8)/2
       + 0·(1,0−0,8)/2 + 0,2·(1,0+1,0)/2
   AUC = 0 + 0 + 0,08 + 0 + 0,12 + 0 + 0,16 + 0,16 + 0 + 0,20 = 0,72.
   Проверка методом пар: 18 согласованных из 25 пар → AUC = 18/25 = 0,72. ✓
в) AUC = 0,72 — модель имеет удовлетворительную дискриминирующую способность
   (случайный классификатор даёт AUC = 0,5, идеальный — AUC = 1,0).
",1923,13.01,1,2,NONE,2,2,"Решение корректное и полное, но вычисление AUC упрощено без детального показа метода трапеций.",anthropic/claude-sonnet-4,2199,96
Grok-4.3,MS-1,Математическая статистика,MS,1,"EX̄ = a, DX̄ = σ²/n, X̄ ~ N(a, σ²/n)",372,3.39,1,3,NONE,2,2,"Решение полностью корректное, все вычисления выполнены правильно с четким обоснованием каждого шага.",anthropic/claude-sonnet-4,863,98
Grok-4.3,MS-2,Математическая статистика,MS,1,"a* = X̄, D* = X̄² − (X̄)² = S²",571,11.27,0,2,AE,2,2,"Метод и подход полностью корректны, но в финальной формуле для D̂ используется смещённая оценка дисперсии вместо несмещённой выборочной дисперсии S².",anthropic/claude-sonnet-4,1031,122
Grok-4.3,MS-3,Математическая статистика,MS,1,"a* = X̄, D* = (1/n)Σ(Xᵢ − X̄)² = S²",789,20.45,1,3,NONE,2,2,Решение выполнено безупречно с правильным применением метода максимального правдоподобия и получением корректных оценок.,anthropic/claude-sonnet-4,1186,100
Grok-4.3,MS-4,Математическая статистика,MS,1,(X̄ − z_{1−α/2}·σ/√n; X̄ + z_{1−α/2}·σ/√n),864,6.65,1,3,NONE,2,2,"Решение полностью корректно, содержит все необходимые шаги с четким обоснованием и правильным финальным ответом.",anthropic/claude-sonnet-4,1243,102
Grok-4.3,MS-5,Математическая статистика,MS,1,"(80.11; 119.89), n = 792",1455,9.21,0,2,AE,2,2,"Методология верная, но есть арифметическая ошибка в вычислении суммы данных (должно быть 1620, а не 1800), что привело к неправильному среднему и объёму выборки.",anthropic/claude-sonnet-4,1367,124
Grok-4.3,MS-6,Математическая статистика,MS,2,"Eθ* = nθ/(n+1), b(θ) = −θ/(n+1). Смещённая, но состоятельная.",869,7.48,1,3,NONE,2,2,"Полное и корректное решение с правильным выводом функции распределения, вычислением математического ожидания, смещения и доказательством состоятельности.",anthropic/claude-sonnet-4,1174,109
Grok-4.3,MS-7,Математическая статистика,MS,2,"EX₁ = α/λ, EX₁² = α(α+1)/λ². Откуда: λ* = X̄/(X̄² − (X̄)²), α* = (X̄)²/(X̄² − (X̄)²)",1058,14.64,1,3,NONE,2,2,"Решение полное, корректное и хорошо структурированное, финальный ответ эквивалентен эталонному.",anthropic/claude-sonnet-4,1391,98
Grok-4.3,MS-8,Математическая статистика,MS,2,θ* = n/Σ(Xᵢ³). τ* = Σ(Xᵢ³)/n = X̄³. Несмещённость: проверить Eτ* = 1/θ.,1179,9.12,1,3,NONE,2,2,Безупречное решение с корректным выводом ОМП и строгим доказательством несмещённости через замену переменных.,anthropic/claude-sonnet-4,1391,100
Grok-4.3,MS-9,Математическая статистика,MS,2,I(θ) = 1/(θ(1−θ)). Нижняя граница: θ(1−θ)/n. DX̄ = θ(1−θ)/n. Оценка эффективна.,803,7.38,1,3,NONE,2,2,"Решение полное, математически корректное и хорошо структурированное с правильным выводом об эффективности оценки.",anthropic/claude-sonnet-4,1301,98
Grok-4.3,MS-10,Математическая статистика,MS,2,"По ЦПТ: T(X) = (X̄ − λ)/√(X̄/n) → N(0,1). ДИ: (X̄ − z·√(X̄/n); X̄ + z·√(X̄/n))",740,11.99,1,3,NONE,2,2,"Решение полностью корректно, содержит все необходимые шаги с правильным применением ЦПТ и теоремы Слуцкого для замены неизвестного параметра на состоятельную оценку.",anthropic/claude-sonnet-4,1205,127
Grok-4.3,MS-11,Математическая статистика,MS,3,"ES² = (n−1)θ/n, b₁ = −θ/n (смещённая). ES₀² = θ, b₂ = 0 (несмещённая). Обе состоятельные.",1005,54.17,1,3,NONE,2,2,"Безупречное решение с корректными выводами о несмещенности, состоятельности и правильно вычисленными смещениями.",anthropic/claude-sonnet-4,1647,102
Grok-4.3,MS-12,Математическая статистика,MS,3,L(θ) = θ^{n₁}(2θ)^{n₂}(1−3θ)^{n₃}. dL/dθ = 0 → θ* = (n₁+n₂)/(3n),1166,16.08,1,3,NONE,2,2,"Решение полное, математически корректное, с правильным выводом оценки максимального правдоподобия и проверкой ограничений на параметр.",anthropic/claude-sonnet-4,1269,107
Grok-4.3,MS-13,Математическая статистика,MS,3,"Через распределение Γ(α,n): D(1/X̄) = α²/(n(n−2)). D(α*) = α²(n−1)²/(n²(n−2)). Граница Рао-Крамера: α²/n. Не эффективна при конечном n, но асимптотически эффективна.",2023,14.13,0,2,PE,1,2,"Решение корректно показывает несмещенность и неэффективность оценки, но не рассматривает асимптотическую эффективность и содержит ошибку в формуле дисперсии.",anthropic/claude-sonnet-4,1916,120
Grok-4.3,MS-14,Математическая статистика,MS,3,"T ~ t(n−1). ДИ: (X̄ − t_{α/2,n−1}·S₀/√n; X̄ + t_{α/2,n−1}·S₀/√n)",928,9.63,1,2,NONE,2,2,"Решение корректно показывает распределение статистики и выводит правильный доверительный интервал, хотя обозначение V не было явно определено.",anthropic/claude-sonnet-4,1289,107
Grok-4.3,MS-15,Математическая статистика,MS,3,"T = (X̄−Ȳ)/√(S²_pool·(1/n+1/m)) ~ t(n+m−2), где S²_pool = ((n−1)S₀²(X)+(m−1)S₀²(Y))/(n+m−2)",1100,8.2,1,3,NONE,2,2,Полное и корректное решение с правильным доказательством распределения хи-квадрат и построением доверительного интервала через t-статистику.,anthropic/claude-sonnet-4,1709,106
Grok-4.3,NT-1,Теория чисел и комбинаторика,NT,1,n³−n = n(n−1)(n+1) — произведение трёх последовательных. Делится на 2 и на 3.,713,11.59,1,3,NONE,2,2,Безупречное доказательство с правильной факторизацией и корректным обоснованием делимости на 2 и 3.,anthropic/claude-sonnet-4,956,100
Grok-4.3,NT-2,Теория чисел и комбинаторика,NT,1,252=1·198+54; 198=3·54+36; 54=1·36+18; 36=2·18+0. НОД=18,599,3.29,1,3,NONE,2,2,Алгоритм Евклида применен корректно с правильными вычислениями и четкой структурой решения.,anthropic/claude-sonnet-4,788,96
Grok-4.3,NT-3,Теория чисел и комбинаторика,NT,1,"2³≡1 (mod 7), цикл=3. 100=33·3+1. 2¹⁰⁰≡2 (mod 7). Ответ: 2",617,5.65,1,3,NONE,2,2,"Решение полностью корректное, использует правильный подход через малую теорему Ферма и четко показывает все вычисления.",anthropic/claude-sonnet-4,805,101
Grok-4.3,NT-4,Теория чисел и комбинаторика,NT,1,"C(10,3) = 120",355,5.44,1,3,NONE,2,2,"Безупречное решение с правильной формулой, корректными вычислениями и четким объяснением.",anthropic/claude-sonnet-4,699,93
Grok-4.3,NT-5,Теория чисел и комбинаторика,NT,1,"12 возможных остатков, 13 чисел → по принципу Дирихле два совпадают.",421,3.3,1,3,NONE,2,2,Безупречное применение принципа Дирихле с четким объяснением всех ключевых моментов.,anthropic/claude-sonnet-4,887,94
Grok-4.3,NT-6,Теория чисел и комбинаторика,NT,2,2¹²≡1 (mod 13). 200=16·12+8. 2²⁰⁰≡2⁸=256≡9 (mod 13). Ответ: 9,580,3.79,1,3,NONE,2,2,"Решение безупречно: правильно применена малая теорема Ферма, корректно выполнены все вычисления, добавлена полезная проверка.",anthropic/claude-sonnet-4,963,109
Grok-4.3,NT-7,Теория чисел и комбинаторика,NT,2,360=2³·3²·5. φ(360)=360·(1−½)·(1−⅓)·(1−⅕)=96,615,4.21,1,3,NONE,2,2,"Решение полностью корректное, с правильной формулой, разложением на простые множители и пошаговыми вычислениями.",anthropic/claude-sonnet-4,1005,101
Grok-4.3,NT-8,Теория чисел и комбинаторика,NT,2,|A₂∪A₃∪A₅|=734. Ответ: 1000−734=266,1281,8.01,1,3,NONE,2,2,"Безупречное решение с правильным применением принципа включения-исключения, точными вычислениями и дополнительной проверкой.",anthropic/claude-sonnet-4,1346,103
Grok-4.3,NT-9,Теория чисел и комбинаторика,NT,3,"Частичные суммы S₁,...,Sₙ. Если Sₖ≡0 — готово. Иначе среди n остатков из {1,...,n−1} по Дирихле Sᵢ≡Sⱼ, тогда aᵢ₊₁+...+aⱼ делится на n.",908,13.02,1,3,NONE,2,0,Безупречное доказательство с правильным применением принципа Дирихле и полным разбором случаев.,anthropic/claude-sonnet-4,1291,87
Grok-4.3,NT-10,Теория чисел и комбинаторика,NT,3,"Нет. Сумма 1+...+2025 = 2051325 (нечётная). Операция сохраняет чётность суммы (a+b ≡ |a−b| mod 2). Сумма останется нечётной, а 0 — чётное.",743,5.44,1,3,NONE,2,2,"Безупречное решение с правильным инвариантом, корректными вычислениями и логичным обоснованием.",anthropic/claude-sonnet-4,1079,97
Grok-4.3,NT-11,Теория чисел и комбинаторика,NT,3,"n⁵−n=n(n⁴−1)=n(n²−1)(n²+1). Делится на 2 (n(n−1)), на 3 (n(n−1)(n+1)), на 5 (малая Ферма: n⁵≡n mod 5). Итого на 30.",1060,6.56,1,2,AE,2,0,"Решение правильное и полное, но содержит арифметические ошибки в вычислениях для случаев n≡2,3,4 (mod 5), хотя выводы корректны.",anthropic/claude-sonnet-4,1565,110
Grok-4.3,NT-12,Теория чисел и комбинаторика,NT,3,"Не всегда. Контрпример: 5×15, S=75, S/2=37.5. Нужен прямоугольник с S=37 или 38. Варианты: 1×37, 1×38, 2×19. Диагональ 5×15 = √250 < 16. Но длинная сторона каждого варианта ≥ 19 > √250. Не влезает.",1689,11.99,0,1,CE,2,2,"ИИ дал неверный ответ «да», не учтя геометрические ограничения на размещение прямоугольника внутри исходного, как показано в контрпримере 5×15.",anthropic/claude-sonnet-4,1494,119
Grok-4.3,NT-13,Теория чисел и комбинаторика,NT,3,"Да. Пример: 2, 30, 42, 3, 70, 7, 105, 5 (по вершинам куба).",2600,20.9,1,3,NONE,2,2,"Безупречное решение с четкой структурой, правильным использованием двудольности куба и элегантной конструкцией через простые числа.",anthropic/claude-sonnet-4,1380,105
Grok-4.3,NT-14,Теория чисел и комбинаторика,NT,3,TBD (требует детального решения),3271,40.16,0,1,CE,2,2,"Решение содержит концептуальную ошибку в утверждении о том, что все компоненты можно разместить в интервале длины максимального размаха без создания новых разностей равных 1.",anthropic/claude-sonnet-4,1311,120
Grok-4.3,NT-15,Теория чисел и комбинаторика,NT,3,n = 3k − 1,3603,37.18,1,2,NONE,2,2,"Решение корректно выводит формулу n = 3k-1 через подсчет расстояний и ограничения на их сумму, хотя конструктивная часть описана схематично.",anthropic/claude-sonnet-4,1336,118
Llama-4-Maverick,DE-1,Дифференциальные уравнения,DE,3,"Доказательство через жорданову нормальную форму: A = PJP^{-1}, e^A = Pe^JP^{-1}, det(e^A) = det(e^J) = произведение e^{λ_i} = e^{Σλ_i} = e^{tr A}",860,23.67,1,2,NONE,2,0,Правильное доказательство через жорданову форму с избыточными рассуждениями и недостаточной строгостью в обобщении на произвольные матрицы.,anthropic/claude-sonnet-4,1964,105
Llama-4-Maverick,DE-2,Дифференциальные уравнения,DE,3,x(t) = ∫_{-∞}^{t} e^{-(t-s)} f(s) ds. Единственность через оценку разности двух ограниченных решений.,873,26.73,0,1,AE,1,1,"Правильный подход с интегрирующим множителем, но арифметическая ошибка в финальной формуле - должно быть e^{-(t-s)} вместо e^t под интегралом, и доказательство периодичности неполное.",anthropic/claude-sonnet-4,2035,134
Llama-4-Maverick,DE-3,Дифференциальные уравнения,DE,2,Через характеристическое уравнение системы,1309,35.95,0,1,AE,2,1,"Решение содержит множественные арифметические ошибки при упрощении уравнений и неверные вычисления производных, что привело к неправильному окончательному ответу.",anthropic/claude-sonnet-4,2488,115
Llama-4-Maverick,DE-4,Дифференциальные уравнения,DE,2,"Замена переменных, приведение к каноническому виду, интегрирование",908,25.81,0,1,PE,1,1,"Подход с заменой переменной правильный, но есть ошибки в вычислениях производных и интегрировании, что привело к неверному финальному ответу.",anthropic/claude-sonnet-4,1763,111
Llama-4-Maverick,DE-5,Дифференциальные уравнения,DE,3,"u(x,y) = 2∫_x^{√y} ξu_1(ξ)dξ",858,22.74,1,2,NONE,2,1,"Решение содержит все необходимые шаги и правильный ответ, но некоторые переходы в выводе формулы недостаточно строго обоснованы.",anthropic/claude-sonnet-4,1937,112
Llama-4-Maverick,DE-6,Дифференциальные уравнения,DE,1,3y² − 2x³ = C,352,9.63,0,2,PE,2,2,"Решение методически верное до шага 5, но излишнее извлечение корня привело к неправильной форме ответа вместо требуемого неявного вида.",anthropic/claude-sonnet-4,1104,110
Llama-4-Maverick,DE-7,Дифференциальные уравнения,DE,1,y = (sin x + C)/x²,691,20.5,0,2,AE,2,2,"Метод решения правильный и все шаги выполнены корректно, но допущена арифметическая ошибка при интегрировании по частям, что привело к неверному финальному ответу.",anthropic/claude-sonnet-4,1518,120
Llama-4-Maverick,DE-8,Дифференциальные уравнения,DE,1,sin(y/x) = Cx,495,13.6,0,2,PE,2,2,"Решение методически верное и хорошо структурированное, но содержит ошибку в шаге 7 при упрощении логарифмического уравнения, что привело к потере множителя x в окончательном ответе.",anthropic/claude-sonnet-4,1319,127
Llama-4-Maverick,DE-9,Дифференциальные уравнения,DE,1,x² + xy + y² = C,665,15.67,1,3,NONE,2,2,"Решение выполнено безупречно с правильной проверкой условия полного дифференциала и корректным нахождением функции F(x,y).",anthropic/claude-sonnet-4,1518,107
Llama-4-Maverick,DE-10,Дифференциальные уравнения,DE,2,yx(C − ln|x|) = 1; особое решение y = 0,595,15.98,1,3,NONE,1,2,"Решение математически корректно и хорошо структурировано, но не указано особое решение y = 0.",anthropic/claude-sonnet-4,1466,93
Llama-4-Maverick,DE-11,Дифференциальные уравнения,DE,2,y = C₁e^{2x} + C₂e^{3x},375,10.57,1,3,NONE,2,2,"Решение выполнено безупречно с правильной методологией, четкой структурой и корректным финальным ответом.",anthropic/claude-sonnet-4,1171,98
Llama-4-Maverick,DE-12,Дифференциальные уравнения,DE,2,y = e^{x²/2},444,14.54,1,3,NONE,2,0,Решение выполнено безупречно с правильным применением метода разделения переменных и корректным использованием начального условия.,anthropic/claude-sonnet-4,1242,91
Llama-4-Maverick,DE-13,Дифференциальные уравнения,DE,3,"λ₁=1, λ₂=3. x = C₁eᵗ + C₂e³ᵗ, y = −C₁eᵗ + C₂e³ᵗ",747,20.58,1,3,NONE,2,2,"Решение выполнено безупречно с правильными собственными значениями, векторами и итоговым ответом, полностью совпадающим с эталоном.",anthropic/claude-sonnet-4,1786,110
Llama-4-Maverick,DE-14,Дифференциальные уравнения,DE,3,y = (C₁ + C₂x)e^{−x} + (4/15)(x+1)^{5/2}e^{−x},1205,30.41,1,3,NONE,2,2,Решение выполнено безупречно с правильным применением метода вариации постоянных и корректными вычислениями всех интегралов.,anthropic/claude-sonnet-4,2322,104
Llama-4-Maverick,DE-15,Дифференциальные уравнения,DE,3,"D = 25 − 9 = 16 > 0, гиперболический тип. Характеристики: ξ = y−x, η = y−9x. Канонический вид: u_{ξη} = 0",1121,25.4,1,2,NONE,2,2,"Решение корректное и подробное, правильно определен тип уравнения и найден канонический вид, хотя есть небольшая неточность в эталоне (D = 64, а не 16).",anthropic/claude-sonnet-4,2136,122
Llama-4-Maverick,DM-1,Дискретная математика и математическая логика,DM,1,"Не тавтология: F(1,1,0)=0. F = ¬x ∨ ¬y ∨ z",1346,28.07,1,2,NONE,2,1,"Правильно построена таблица истинности и получен верный упрощенный вид формулы, но алгебраические преобразования в шагах 6-8 излишне запутаны и содержат неточности в промежуточных выкладках.",anthropic/claude-sonnet-4,2822,134
Llama-4-Maverick,DM-2,Дискретная математика и математическая логика,DM,1,|A∪B∪C| = 70+65+50−40−30−25+10 = 100,446,10.0,1,3,NONE,2,0,"Решение полностью корректно, применен правильный принцип включения-исключения с детальным пошаговым объяснением.",anthropic/claude-sonnet-4,1362,92
Llama-4-Maverick,DM-3,Дискретная математика и математическая логика,DM,1,"Степени: d(1)=2, d(2)=3, d(3)=3, d(4)=3, d(5)=3, d(6)=2. Σd=16=2·8. Связный. 4 вершины нечётной степени → нет эйлерова пути.",1100,26.56,0,1,AE,2,1,"Неправильно вычислена степень вершины 5 (указано 3 вместо правильного значения 3), но в итоговом ответе ошибочно записано правильное значение, что создает путаницу в решении.",anthropic/claude-sonnet-4,2260,129
Llama-4-Maverick,DM-4,Дискретная математика и математическая логика,DM,1,"а) C(10,3)=120. б) (5−1)!=24. в) 10!/(3!·2!·1!·1!·1!·1!·1!) = 151200 (М×3, А×2, Т,Е,И,К по 1)",720,18.54,1,3,NONE,2,2,Все три задачи решены правильно с подробными объяснениями и корректными вычислениями.,anthropic/claude-sonnet-4,1718,92
Llama-4-Maverick,DM-5,Дискретная математика и математическая логика,DM,1,"f=1 при (0,0,0),(0,0,1),(0,1,0),(1,1,1). СДНФ: ¬x¬y¬z ∨ ¬x¬yz ∨ ¬xy¬z ∨ xyz. СКНФ: (x∨y∨¬z)(x∨¬y∨¬z)(¬x∨y∨z)(¬x∨¬y∨z)",1099,30.93,0,1,AE,2,2,"Методология правильная, но в таблице истинности допущена ошибка в вычислении XOR для первых трех строк, что привело к неверным СДНФ и СКНФ.",anthropic/claude-sonnet-4,2175,116
Llama-4-Maverick,DM-6,Дискретная математика и математическая логика,DM,2,Отрицание: ∃ε>0 ∀δ>0 ∃x: |x−a|<δ ∧ |f(x)−L|≥ε. Исходное: определение предела. Отрицание: предел не равен L.,619,14.14,1,3,NONE,2,0,"Решение полностью корректно, содержит правильное отрицание формулы и исчерпывающие словесные интерпретации исходного утверждения и его отрицания.",anthropic/claude-sonnet-4,1696,107
Llama-4-Maverick,DM-7,Дискретная математика и математическая логика,DM,2,"d(A)=0, d(B)=2, d(C)=3, d(D)=5, d(E)=6, d(F)=9",1009,27.57,1,3,NONE,2,2,Алгоритм Дейкстры выполнен безупречно с подробным пошаговым описанием и правильными итоговыми расстояниями.,anthropic/claude-sonnet-4,2176,109
Llama-4-Maverick,DM-8,Дискретная математика и математическая логика,DM,2,"Характеристическое: k²−3k+2=0, k₁=1, k₂=2. aₙ=C₁+C₂·2ⁿ. a₀=1: C₁+C₂=1. a₁=3: C₁+2C₂=3. C₁=−1, C₂=2. aₙ=2ⁿ⁺¹−1. a₅=63.",341,9.31,1,1,CE,2,0,"Ответ правильный, но использован примитивный метод прямого вычисления вместо стандартного аналитического подхода через характеристическое уравнение.",anthropic/claude-sonnet-4,1175,102
Llama-4-Maverick,DM-9,Дискретная математика и математическая логика,DM,2,"Да (рефлексивно, симметрично, транзитивно). 5 классов: [0]={...,-10,-5,0,5,10,...}, [1], [2], [3], [4].",888,22.12,1,3,NONE,2,2,Полное и безупречное решение с правильной проверкой всех свойств отношения эквивалентности и корректным описанием классов эквивалентности.,anthropic/claude-sonnet-4,1868,110
Llama-4-Maverick,DM-10,Дискретная математика и математическая логика,DM,2,"База n=1: 1=1·2·3/6=1 ✓. Шаг: предполагаем для n, проверяем для n+1: n(n+1)(2n+1)/6 + (n+1)² = (n+1)(n+2)(2n+3)/6.",652,17.47,1,3,NONE,2,2,Полное и корректное доказательство методом математической индукции с детальным разбором всех шагов и правильными вычислениями.,anthropic/claude-sonnet-4,1513,102
Llama-4-Maverick,DM-11,Дискретная математика и математическая логика,DM,3,а) Нет (все вершины нечётной степени 3). б) Нет (классический результат). в) χ=3.,544,12.14,1,2,NONE,2,2,"Все ответы правильные, решение структурировано и понятно, хотя доказательства отсутствия гамильтонова цикла и хроматического числа даны без подробностей.",anthropic/claude-sonnet-4,1543,118
Llama-4-Maverick,DM-12,Дискретная математика и математическая логика,DM,3,A(x)=2x/(1−2x)²=Σn·2ⁿ·xⁿ. aₙ=n·2ⁿ⁻¹ (n≥1). a₁₀=10·2⁹=5120.,694,14.95,0,2,AE,2,2,"Решение методически верное и хорошо структурированное, но содержит арифметическую ошибку в финальном вычислении: правильная формула aₙ = n·2ⁿ⁻¹, а не n·2ⁿ, что дает a₁₀ = 5120, а не 10240.",anthropic/claude-sonnet-4,1655,156
Llama-4-Maverick,DM-13,Дискретная математика и математическая логика,DM,3,"а) Полная (не в T₀: 1; не в T₁: ⊕(1,1)=0; не в S: ∧; не в M: ⊕; не в L: ∧). б) Не полная (⊂T₁). в) Полная. г) Не полная (⊂T₀: ↔(0,0)=1? Нет. Проверка: {↔,∨}⊂S — нет. Подробно: ∨∈T₀∩T₁∩M, ↔∈T₀? ↔(0,0)=1, значит ↔∉T₀. Но {↔,∨} ⊂ класс линейных? Нет. Фактически не полная: ⊂T₁).",1067,23.76,0,1,CE,2,2,"Решение содержит серьезные концептуальные ошибки в определении принадлежности функций к классам Поста, особенно для дизъюнкции и конъюнкции к классу линейных функций.",anthropic/claude-sonnet-4,2589,124
Llama-4-Maverick,DM-14,Дискретная математика и математическая логика,DM,3,"Синдром s=(s₁,s₂,s₃)=(1,1,0)₂=6. Ошибка в бите 6. Исправленное: 1010100. dₘᵢₙ=3.",776,21.33,0,1,AE,2,2,"Правильный подход и структура решения, но арифметическая ошибка в вычислении синдрома привела к неверному определению позиции ошибки и итогового результата.",anthropic/claude-sonnet-4,1828,115
Llama-4-Maverick,DM-15,Дискретная математика и математическая логика,DM,3,"D₃₀={1,2,3,5,6,10,15,30}. 6 максимальных цепей длины 4 (например 1→2→6→30). Макс. антицепь: {6,10,15} (размер 3). Да, решётка. Изоморфна 2^{2,3,5} (каждый делитель ↔ подмножество простых).",950,17.02,1,3,NONE,2,2,Полное и корректное решение всех пунктов задачи с правильным обоснованием изоморфизма булеану.,anthropic/claude-sonnet-4,2149,99
Llama-4-Maverick,MM-1,Математические методы,MM,1,"n = 5, Σx = 15, Σy = 26,1, Σxy = 93,4, Σx² = 55.
b = (nΣxy − ΣxΣy)/(nΣx² − (Σx)²) = (467 − 391,5)/(275 − 225) = 75,5/50 = 1,51.
a = (Σy − bΣx)/n = (26,1 − 1,51·15)/5 = 3,45/5 = 0,69.
Ответ: ŷ = 0,69 + 1,51x.
",658,12.2,1,3,NONE,2,2,"Решение выполнено безупречно с правильными вычислениями, четкой структурой и полным соответствием эталону.",anthropic/claude-sonnet-4,1782,100
Llama-4-Maverick,MM-2,Математические методы,MM,1,"x̄ = 35, ȳ = 31,167.
Σ(xᵢ − x̄)(yᵢ − ȳ) = 1165.
√Σ(xᵢ − x̄)² = √1750 ≈ 41,833.
√Σ(yᵢ − ȳ)² = √830,833 ≈ 28,824.
r = 1165 / (41,833 · 28,824) ≈ 0,966.
Ответ: r ≈ 0,966.
",797,21.53,1,3,NONE,2,2,"Решение выполнено безупречно с правильными вычислениями, четкой структурой и корректным финальным ответом.",anthropic/claude-sonnet-4,1903,100
Llama-4-Maverick,MM-3,Математические методы,MM,1,"Всего: 5 Да, 3 Нет. H(S) = −(5/8)log₂(5/8) − (3/8)log₂(3/8) ≈ 0,954.
Температура: Жарко → (1 Да, 3 Нет), Холодно → (4 Да, 0 Нет).
H(Жарко) ≈ 0,811, H(Холодно) = 0.
H(S|Темп) = 4/8 · 0,811 + 4/8 · 0 = 0,406. IG(Темп) ≈ 0,549.
Влажность: Высокая → (2 Да, 2 Нет), Низкая → (3 Да, 1 Нет).
H(S|Влаж) = 4/8 · 1,0 + 4/8 · 0,811 = 0,906. IG(Влаж) ≈ 0,049.
Лучший признак — Температура (IG = 0,549 > 0,049).
Дерево: корень — Температура; ветвь «Холодно» → лист «Да»;
ветвь «Жарко» → подузел Влажность: «Низкая» → «Да» (неточно, 1 из 2), «Высокая» → «Нет».
",1316,38.43,1,2,PE,2,2,"Правильно определен лучший признак и построено дерево, но в шаге 7-8 есть процедурная ошибка - не полностью развернута ветвь для Жарко через Влажность.",anthropic/claude-sonnet-4,3027,122
Llama-4-Maverick,MM-4,Математические методы,MM,1,"n = 6, Σx = 21, Σy = 30,5, Σxy = 124,3, Σx² = 91.
b = (6·124,3 − 21·30,5)/(6·91 − 441) = (745,8 − 640,5)/(546 − 441) = 105,3/105 ≈ 1,003 (точнее: 1,1286).
Точный расчёт: b = (nΣxy − ΣxΣy)/(nΣx² − (Σx)²) = (745,8 − 640,5)/105 ≈ 1,129.
a = (30,5 − 1,129·21)/6 ≈ 1,133.
ŷ = 1,133 + 1,129x.
SS_tot = Σ(yᵢ − ȳ)² ≈ 23,108, SS_res = Σ(yᵢ − ŷᵢ)² ≈ 0,819.
R² = 1 − SS_res/SS_tot = 1 − 0,819/23,108 ≈ 0,965.
Ответ: R² ≈ 0,965.
",1415,25.31,1,2,NONE,2,2,Решение выполнено корректно с правильными вычислениями и получен верный ответ R² ≈ 0.965.,anthropic/claude-sonnet-4,2765,100
